kategoria,nazwa,adres,teryt_gmina
apteka,GEMINI HUTTER Sp. z o.o.,"Lubichowska 14, 83-200 Starogard Gdański",
apteka,Apteka 'Pod Emką' Alicja Wasiak,"3 Maja 82, 76-200 Słupsk",
apteka,"MEDPHARM S.C. MONIKA MOKRZYCKA-JAKUBOWSKA, SŁAWOMIR JAKUBOWSKI","Klonowa 25, 80-297 Banino",
apteka,GEMINI HUTTER Sp. z o.o.,"Kołobrzeska 63F, 80-397 Gdańsk",
apteka,"OPTIMUM Anna Złotnicka-Plucińska, Wojciech Pluciński Sp.j.","Józefa Piłsudskiego 2, 76-200 Słupsk",
apteka,PHARMAZONE Sp. z o.o.,"Józefa Piłsudskiego 22, 82-500 Kwidzyn",2207011
apteka,APTEKA CENTRALNA KRYSTYNA DUDEK,"Mickiewicza 50, 82-400 Sztum",2216053
apteka,Zespół Opieki Zdrowotnej MEDICAL Sp. z o.o.,"Cisowa 4, 83-047 Przywidz",2204052
apteka,DOMINUM Sp. z o.o.,"Sobieskiego 14A, 84-230 Rumia",
apteka,ATEX sp. z o.o.,"Aleja Jana Pawła II 6D, 80-462 Gdańsk",
apteka,Apteka Tęczowa A.Beneda M.Jażdżewska Sp.j.,"Współczesna 1, 80-180 Borkowo",2204042
apteka,BALLENIC SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Gdańska 24, 84-230 Rumia",
apteka,ALBA BIS Sp. z o.o.,"Janusza Korczaka 10B, 82-500 Kwidzyn",2207011
apteka,DYŻURNA SOPOT FARM1 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA JAWNA,"Aleja Grunwaldzka 100, 80-244 Gdańsk",2261011
apteka,ALBA BIS Sp. z o.o.,"Juliusza Słowackiego 71, 82-200 Malbork",
apteka,WRACAM DO ZDROWIA 1 Spółka z ograniczoną odpowiedzalnością,"Morska 1, 82-100 Nowy Dwór Gdański",
apteka,Apteka Centrum Andrzej Pastuszka Spółka Jawna,"Gdańska 27J, 83-034 Trąbki Wielkie",
apteka,HYPERPHARM Dorota Regosz,"Szkolna 1, 84-208 Kielno",2215092
apteka,BRL Center Polska Sp. z o.o.,"Kościuszki Tadeusza 16, 82-200 Malbork",
apteka,Apteka Pod Mnichem Karina Janeczek Dariusz Janeczek Sp.j.,"Nad Śluzami 33, 76-200 Słupsk",2263011
apteka,VITAFARMA BIS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Warszawska 2e, 82-100 Nowy Dwór Gdański",2210023
apteka,WRACAM DO ZDROWIA 7 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Jana Pawła II 2d, 89-604 Chojnice",2202011
apteka,Medfarm Spółka z ograniczoną odpowiedzialnością,"Dworcowa 18, 82-100 Nowy Dwór Gdański",2210023
apteka,PROFIT FARMAKON Spółka z ograniczoną odpowiedzialnością Spółka Jawna,"Jana Pawła II 1, 76-200 Słupsk",
apteka,APTEKI DLA WAS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Polanki 7, 80-308 Gdańsk",
apteka,WRACAM DO ZDROWIA 2 Spółka z ograniczoną odpowiedzialnością,"Młyńska 5A, 84-242 Luzino",
apteka,DYŻURNA POMORZE FARM2 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA JAWNA,"Józefa Kraszewskiego 26, 81-815 Sopot",2264011
apteka,FARMJUG Sp. z o.o.,"Lotnicza 62, 80-297 Banino",2205085
apteka,ANNA WIDERA MICHAŁ WIDERA S.C.,"Główna 10, 83-441 Wiele",
apteka,Przedsiębiorstwo Zaopatrzenia Farmaceutycznego 'Cefarm-Warszawa' S.A.,"Startowa 6, 80-461 Gdańsk",
apteka,Farmar Sp. z o.o.,"Floriana Ceynowy 8, 83-300 Kartuzy",
apteka,Apteka Starowiejska Spółka jawna Lucyna Wolniewicz Stefan Wolniewicz Filip Wolniewicz,"Dąbrowskiego 50, 84-230 Rumia",
apteka,WRACAM DO ZDROWIA 7 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Cmentarna 4, 89-650 Czersk",2202044
apteka,APTEKA MEDIQUS BAJ SMALEC SPÓŁKA JAWNA,"gen. Marii Wittekówny 2, 81-173 Gdynia",2262011
apteka,DYŻURNA POMORZE FARM2 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA JAWNA,"gen. Józefa Hallera 1, 84-120 Władysławowo",2211043
apteka,ANAFARM III A. SZPILLER I A. SZABLA SPÓŁKA JAWNA,"Henryka Sienkiewicza 7, 83-000 Pruszcz Gdański",2204011
apteka,Apteka Mirabelka Mirela Leszk,"Zielona 2, 77-220 Koczała",
apteka,DYŻURNA POMORZE FARM2 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA JAWNA,"Śląska 44, 81-310 Gdynia",
apteka,"APTEKA ""BAJKOWA"" BARBARA LAGA","Jasia i Małgosi 8, 83-110 Tczew",
apteka,I-MED. M.Pacer Sp.j.,"Sobieskiego 1, 84-100 Puck",2211031
apteka,JOANNA SANKOWSKA,"Gdyńska 22D, 83-330 Żukowo",2205083
apteka,"""CALENDULA"" AGNIESZKA ZIELONKA","Ogrodowa 12, 76-214 Smołdzino",2212092
apteka,ATEX sp. z o.o.,"Marcina Dragana 15D, 80-807 Gdańsk",
apteka,DYŻURNA SŁUPSK FARM4 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA JAWNA,"Wojska Polskiego 44, 76-200 Słupsk",2263011
apteka,Apteka Starowiejska Spółka jawna Stefan Wolniewicz Filip Wolniewicz Ewa Wolniewicz Kamila Wolniewicz,"Zamostna 3C, 84-239 Bolszewo",2215102
apteka,Katarzyna Zielińska-Mika APTEKARZ,"Gdańska 36, 82-103 Stegna",
apteka,ESKULAP spółka cywilna MAGDALENA KREFT-GAWIN MAREK GAWIN,"Jana Pawła II 5, 77-100 Bytów",
apteka,"APTEKA ""NOVA"" S.C. ANNA FELSKA, AGATA PLISKOWSKA","Kazimierza Wielkiego 24, 77-200 Miastko",
apteka,LUXPHARM Sp. z o.o.,"Hubalczyków 13, 76-200 Słupsk",2263011
apteka,"APTEKA ""ARNIKA"" S.C.","Zamostna 3A, 84-239 Bolszewo",
apteka,Ratuszowa Sp. z o.o.,"Długa 54/55, 80-831 Gdańsk",2261011
apteka,"Firma Handlowo-Usługowo-Turystyczna ""Wiktoria""","Mariana Stelmaszczyka 5A, 84-140 Jastarnia",
apteka,FARMJUG Sp. z o.o.,"Mściwoja II 13, 83-300 Kartuzy",
apteka,"Apteka ""Orłowska"" E.Borowska K.Borowski Sp.j.","płk. Stanisława Dąbka 338, 81-198 Gdynia",
apteka,APOPHARMA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Leśna 10, 89-600 Chojnice",2202011
apteka,APOPHARMA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Kościerska 9, 89-604 Chojnice",2202011
apteka,Zespół Opieki Zdrowotnej MEDICAL Sp. z o.o.,"23A, 83-230 Kopytkowo",
apteka,HYPERPHARM Dorota Regosz Sp. j.,"Szkolna 2, 84-217 Szemud",2215092
apteka,Zespół Opieki Zdrowotnej MEDICAL Sp. z o.o.,"Dworcowa 17, 82-200 Malbork",
apteka,"Radix s.c. Zuzanna Zdral-Nelkowska, Paweł Nelkowski","Wojska Polskiego 5, 83-110 Tczew",
apteka,Apteka Lipowa Ragna Knut-Nowak,"ks. Józefa Rotty 9, 84-223 Strzepcz",
apteka,APOPHARMA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Obrońców Chojnic 1, 89-604 Chojnice",2202011
apteka,HYPERPHARM Dorota Regosz Sp. j.,"Oliwska 135, 80-209 Chwaszczyno",
apteka,"Apteka ""KOCIEWSKA"" Barbara Szymiczek","Wojska Polskiego 25, 83-200 Starogard Gdański",
apteka,Andrzej Walasek,"Wejherowska 16, 84-207 Koleczkowo",
apteka,"APTEKA ""POD GWIAZDĄ"" JANUSZ LORFING SPÓŁKA JAWNA","Alberta Schweitzera 7, 30-695 Kraków",
apteka,ZIKO APTEKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Aleksandry 11, 30-837 Kraków",1261011
apteka,ZIKO APTEKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Osiedle Jagiellońskie 19, 31-834 Kraków",
apteka,""" DR ZDROWIE "" SPÓŁKA AKCYJNA","Józefa Mackiewicza 17, 31-214 Kraków",
apteka,"APTEKA PRYWATNA S.C DOROTA  ZAWIŚLAN-KORTA, KRZYSZTOF KORTA","Matejki 39, 32-540 Trzebinia",1203053
apteka,"Dorota Sito Apteka ""Witaminka""","Wojska Polskiego 5, 32-332 Bukowno",1212011
apteka,SILESIA ŁAPOT ZIELSKA SPÓŁKA JAWNA,"Chramcówki 34, 34-500 Zakopane",1217011
apteka,DOROTA HERBUT APTEKA,"605, 32-003 Podłęże",1219043
apteka,ECOPHARMA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Orzechowa 1, 30-422 Kraków",1261011
apteka,Apteka Bystre - Apteka Szarotka Health Pharmacy Anna Wajda-Stopka,"Nędzy-Kubińca 140, 34-511 Kościelisko",1217042
apteka,AQUA PTASZYŃSKA MICHALAK SPÓŁKA JAWNA,"Króla Kazimierza Wielkiego 28, 32-300 Olkusz",
apteka,Dom Zakonny pod wezwaniem Trójcy Przenajświętszej w Krakowie,"Krakowska 50, 31-066 Kraków",1261011
apteka,APTEKA RYNEK PODGÓRSKI 14 SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Rynek Podgórski 14, 30-518 Kraków",1261011
apteka,Wojciech Kwiecień Firma Handlowa,"Króla Kazimierza Wielkiego 60, 32-300 Olkusz",
apteka,Firma Rodzinna Kwiecień Spółka Jawna,"Osiedle Oświecenia 21, 31-635 Kraków",
apteka,Ewelina Bilnik-Miraj Firma Handlowa,"Olszańska 5, 31-513 Kraków",1261011
apteka,APTEKA SIGMA SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,"Piłsudskiego 13A, 32-620 Brzeszcze",1213023
apteka,ABC PHARMA WOJCIECH KNAPIK,"Krakowska 138, 34-120 Andrychów",1218013
apteka,Krystian Paczka Firma Handlowa,"Nefrytowa 4, 30-798 Kraków",1261011
apteka,Apteka Bystre - Apteka Szarotka Health Pharmacy Anna Wajda-Stopka,"Droga do Olczy 1, 34-500 Zakopane",1217011
apteka,Anna Żwirska-Kogut Firma Handlowa,"Aleja Pokoju 33, 31-564 Kraków",1261011
apteka,CEFARM ŚLĄSKI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Aleja Pokoju 67, 31-564 Kraków",1261011
apteka,Centrum Dla Zdrowia mgr farm. Anna Kadłubicka-Krawczyk,"Wadowicka 3, 34-122 Wieprz",1218102
apteka,APTEKA mgr Halina Piszczek,"Długa 147, 34-530 Bukowina Tatrzańska",1217032
apteka,ECOPHARMA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA JAWNA,"Marii Konopnickiej 3, 30-302 Kraków",1261011
apteka,VITA DZIEL KAZIMIERSKA-MRÓZ SPÓŁKA JAWNA,"Prądnicka 87, 31-202 Kraków",1261011
apteka,APTEKA PRYWATNA mgr farm. Gertruda Kawaler,"363, 34-142 Leńcze",
apteka,GEMMA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Podwale 6, 31-118 Kraków",1261011
apteka,GCF SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Króla Kazimierza Wielkiego 14, 32-300 Olkusz",1212053
apteka,FIRMA HANDLOWO - USŁUGOWA JANBOR ANTONI JANAS MAŁGORZATA WOLAŃSKA-JANAS SPÓŁKA JAWNA,"Kobierzyńska 100, 30-382 Kraków",126104
apteka,MAGDALENA LETNER FIRMA HANDLOWA,"Wojska Polskiego 14, 34-400 Nowy Targ",1211011
apteka,"TOMCZYK, SMOŁA SPÓŁKA JAWNA","Rynek 12, 32-065 Krzeszowice",
apteka,"TOMCZYK, SMOŁA SPÓŁKA JAWNA","Kościuszki 47, 32-540 Trzebinia",
apteka,"TOMCZYK, SMOŁA SPÓŁKA JAWNA","Krakowska 16, 32-065 Krzeszowice",
apteka,IPHARM 2 Spółka z ograniczoną odpowiedzialnością,"Aleja Juliusza Słowackiego 1, 32-600 Oświęcim",1213011
apteka,INSIEME SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Rusznikarska 17, 31-261 Kraków",
apteka,J & P MACHALSCY SPÓŁKA JAWNA,"Wójtowska 3, 30-020 Kraków",1261011
apteka,"PRZEMYSŁAW BOBILEWICZ, APTEKA BOBILEWICZ - Przemysław Bobilewicz","Grodzka 26, 31-044 Kraków",1261011
apteka,"Janina PRZEWOŹNIAK - Apteka ""Pod Lwem""","Rynek 7, 32-640 Zator",
apteka,APFARM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ 1 SPÓŁKA KOMANDYTOWA,"Legionów 1, 34-120 Andrychów",1218014
apteka,Wojciech Węgiel Firma Handlowa,"por. Halszki 1K, 30-611 Kraków",
apteka,J.P.KITA - APTEKA SPÓŁKA JAWNA,"Wrocławska 8, 30-006 Kraków",126102
apteka,ZIKO APTEKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Retoryka 23, 31-108 Kraków",1261011
apteka,ZIKO APTEKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Osiedle Urocze 1, 31-952 Kraków",
apteka,ZIKO APTEKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Osiedle Piastów 60, 31-625 Kraków",1261011
apteka,ZIKO APTEKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Beskidzka 30A, 30-611 Kraków",
apteka,ZIKO APTEKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Balicka 14a, 30-149 Kraków",1261011
apteka,ZIKO APTEKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Bratysławska 2, 31-201 Kraków",1261011
apteka,HYGIEIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Raciborska 17, 30-384 Kraków",1261011
apteka,HYGIEIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Kazimierza Wierzyńskiego 9, 30-198 Kraków",1261011
apteka,HYGIEIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Strzelców 11B, 31-422 Kraków",1261011
apteka,HYGIEIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Osiedle Oświecenia 47, 31-636 Kraków",1261011
apteka,HYGIEIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Osiedle Bohaterów Września 76, 31-621 Kraków",1261011
apteka,HYGIEIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Niska 2, 31-306 Kraków",1261011
apteka,HYGIEIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Osiedle Złotego Wieku 23D, 31-617 Kraków",1261011
apteka,HYGIEIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Osiedle Wolfganga Amadeusa Mozarta 31, 31-232 Kraków",1261011
apteka,HYGIEIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Leonida Teligi 26B, 30-835 Kraków",1261011
apteka,HYGIEIA Chojnacki Spółka Jawna,"Dobrego Pasterza 67, 31-416 Kraków",1261011
apteka,HYGIEIA Chojnacki Spółka Jawna,"Strzelecka 17, 31-503 Kraków",1261011
apteka,HYGIEIA Chojnacki Spółka Jawna,"Ludwika Solskiego 1, 31-216 Kraków",1261011
apteka,HYGIEIA Chojnacki Spółka Jawna,"Rusznikarska 14A, 31-261 Kraków",1261011
apteka,"""ESCULAP"" DYL SPÓŁKA JAWNA","Trynitarska 4, 31-061 Kraków",1261011
apteka,"""ESCULAP"" DYL SPÓŁKA JAWNA","Aleja Kijowska 64, 30-079 Kraków",126102
apteka,"""ESCULAP"" DYL SPÓŁKA JAWNA","Żwirki i Wigury 14, 32-400 Myślenice",1209034
apteka,"""GALEN"" J.TALIK,M.STOLARCZYK SPÓŁKA JAWNA","Erazma Jerzmanowskiego 38, 30-836 Kraków",1261011
apteka,WOJCIECH KWIECIEŃ FIRMA HANDLOWA,"Aleksandry 3B, 30-837 Kraków",
apteka,Wojciech Kwiecień Firma Handlowa,"gen. Augusta Fieldorfa-Nila 14, 31-209 Kraków",
apteka,WOJCIECH KWIECIEŃ FIRMA HANDLOWA,"Stradomska 15, 31-068 Kraków",1261011
apteka,WOJCIECH KWIECIEŃ FIRMA HANDLOWA,"Osiedle Kalinowe 12B, 31-813 Kraków",
apteka,WOJCIECH KWIECIEŃ FIRMA HANDLOWA,"Bolesława Szpunara 20A, 32-020 Wieliczka",1219054
apteka,APTEKA VIVAX A. KWIECIEŃ SPÓŁKA JAWNA,"Osiedle Bohaterów Września 26A, 31-621 Kraków",126103
apteka,APTEKA VIVAX A. KWIECIEŃ SPÓŁKA JAWNA,"Osiedle Górali 6, 31-959 Kraków",126103
apteka,APTEKA SŁONECZNA G. KWIECIEŃ SPÓŁKA JAWNA,"Westerplatte 1, 31-033 Kraków",1261059
apteka,GRZEGORZ KWIECIEŃ FIRMA HANDLOWA,"Senatorska 27, 30-106 Kraków",1261011
apteka,GRZEGORZ KWIECIEŃ FIRMA HANDLOWA,"Józefa Mehoffera 17, 31-322 Kraków",
apteka,GRZEGORZ KWIECIEŃ FIRMA HANDLOWA,"Skwer 6, 32-300 Olkusz",1212054
apteka,ANDRZEJ KWIECIEŃ APTEKA PRYWATNA,"Łąkowa 17, 31-443 Kraków",1261011
apteka,APTEKA PRYWATNA KWIECIEŃ SPÓŁKA JAWNA,"Zygmunta Miłkowskiego 23, 30-349 Kraków",1261049
apteka,APTEKA PRYWATNA KWIECIEŃ SPÓŁKA JAWNA,"Osiedle Tysiąclecia 42, 31-610 Kraków",126103
apteka,APTEKA KWIECIEŃ SPÓŁKA JAWNA,"Stefana Batorego 3, 31-135 Kraków",126105
apteka,ALICANTEE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,"Aleja Pokoju 14, 31-548 Kraków",1261011
apteka,ALICANTEE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,"Prądnicka 69, 31-202 Kraków",1261011
apteka,ALICANTEE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,"Szpitalna 22, 34-200 Sucha Beskidzka",1215021
apteka,ALICANTEE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,"Osiedle Centrum B 4, 31-926 Kraków",
apteka,ALICANTEE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,"Wlotowa 1, 30-668 Kraków",
apteka,ALICANTEE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,"Józefa Piłsudskiego 1, 32-200 Miechów",1208053
apteka,"""LEKCITO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ","Sądecka 1B, 34-700 Rabka-Zdrój",1211123
apteka,"""LEKCITO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ","Krupówki 11, 34-500 Zakopane",1217011
apteka,"""LEKCITO"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ","Kamieniec 5, 34-500 Zakopane",1217011
apteka,ZIKO APTEKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Długa 88, 31-146 Kraków",1261011
apteka,WOJCIECH KWIECIEŃ FIRMA HANDLOWA,"Osiedle Na Lotnisku 5, 31-801 Kraków",1261011
apteka,"""OCM” KAROL STĘPEK GRZEGORZ SMOŁA SPÓŁKA JAWNA","Bocheńska 28A, 32-005 Niepołomice",
apteka,"""OCM” KAROL STĘPEK GRZEGORZ SMOŁA SPÓŁKA JAWNA","615, 32-432 Pcim",1209042
apteka,"""OCM” KAROL STĘPEK GRZEGORZ SMOŁA SPÓŁKA JAWNA","Juliana Niemcewicza 2, 32-500 Balin",1203035
apteka,"""OCM” KAROL STĘPEK GRZEGORZ SMOŁA SPÓŁKA JAWNA","Rynek 15, 32-005 Niepołomice",
apteka,"""OCM” KAROL STĘPEK GRZEGORZ SMOŁA SPÓŁKA JAWNA","Rynek 19, 34-240 Jordanów",1215011
apteka,LEK-POL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Wacława Nałkowskiego 1, 31-308 Kraków",
apteka,LEK-POL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Osiedle Złotej Jesieni 1, 31-826 Kraków",
apteka,LEK-POL SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Osiedle Teatralne 16, 31-946 Kraków",126103
apteka,DAR-FARM SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIĄ,"Pocztowa 3, 32-332 Bukowno",1212011
apteka,DAR-FARM SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIĄ,"Profesora Bolesława Wiktora Wicherkiewicza 23, 30-389 Kraków",1261011
apteka,DAR-FARM SPÓŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIĄ,"Marii i Bolesława Wysłouchów 49, 30-611 Kraków",1261011
apteka,CEFARM ŚLĄSKI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Mariacka 6, 32-340 Wolbrom",1212073
apteka,"APTEKA ""AGAMEDA"" URSZULA CHOIŃSKA","Żytnia 70a, 10-823 Olsztyn",2862011
apteka,PHARMACIA SPÓŁKA JAWNA A. TOPOLSKA-MUSIAŁ I WSPÓLNICY,"Główna 2, 34-123 Chocznia",1218095
apteka,ALLIUM ANDERSZ CYBULSKI SPÓŁKA JAWNA,"Turniejowa 73F, 30-619 Kraków",1261011
apteka,APTEKA  Danuta Sikora,"Beskidzka 42, 34-120 Targanice",1218013
apteka,"DAWID JELONKIEWICZ APTEKA ""POD LWEM""; PUNKT APTECZNY; KOSZYCKA APTEKA NISKICH CEN","Rynek 5, 32-130 Koszyce",1214023
apteka,CENTRUM TANICH LEKÓW II CHOJNACKI SPÓŁKA JAWNA,"T. Kościuszki 54, 32-065 Krzeszowice",1206063
apteka,"""GALENICA"" S.C. MARIUSZ STACHNIK,ELŻBIETA ŻAK-STACHNIK,KATARZYNA ZIENTARSKA","Wincentego Witosa 6, 32-410 Dobczyce",1209013
apteka,PAPAVERIS Piotr Wandas,"140, 32-020 Chorągwica",1219053
apteka,EL-SOFT MARIUSZ STACHNIK,"313, 32-415 Raciechowice",
apteka,Apteka mgr farm Halina Tęsiorowska,"Kamila Stocha 13, 34-521 Ząb",
apteka,APTEKA PRYWATNA mgr Irena Borówka,"Leśna 3, 32-353 Trzyciąż",1212062
apteka,"GRZEGORZ OSTRÓWKA F.U.H. ""GOVITA"" - APTEKA","Mariana Słoneckiego 4, 31-417 Kraków",1261011
apteka,EPAGO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Piastowska 15, 32-500 Chrzanów",1203033
apteka,Jolanta Staszczak Apteki Fantazja,"Zakopiańska 62, 30-418 Kraków",1261011
apteka,INSIEME SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Wincentego Witosa 39, 30-612 Kraków",1261011
apteka,Marzena Dytko Firma Handlowa,"Rynek 26A, 34-120 Andrychów",1218014
apteka,JOLANTA MANDECKA MGR FARM. APTEKA PRYWATNA,"Kozienicka 1, 30-397 Kraków",
apteka,1.JOLANTA CHYŁA APTEKA PRYWATNA 2. JOLANTA CHYŁA POKOJE GOŚCINNE NOCLEGI 3. PUNKT APTECZNY,"639, 34-713 Skawa",
apteka,ADAMASZEK-CZECHOWSKA MAŁGORZATA APTEKA JANA KANTEGO,"Legionów 28, 32-650 Kęty",
apteka,APTEKA STAROMIEJSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,"Adama Mickiewicza 7, 32-300 Olkusz",1212054
apteka,Klaudiusz Such CENTRUM Niepubliczny Zakład Opieki Zdrowotnej,"Zygmunta Miłkowskiego 3, 30-349 Kraków",1261011
apteka,Klaudiusz Such CENTRUM Niepubliczny Zakład Opieki Zdrowotnej,"Henryka Wieniawskiego 61a, 31-436 Kraków",
apteka,SOKÓŁ MAŁGORZATA APTEKA,"Władysława Jagiełły 6, 32-600 Oświęcim",
apteka,"APTEKA ""KRYSPINÓW"" S.C SABINA BIAŁAS, MAREK BIAŁAS","Królowej Jadwigi 132, 30-212 Kraków",1261011
apteka,ADAMASZEK-CZECHOWSKA MAŁGORZATA APTEKA JANA KANTEGO,"Żwirki i Wigury 25, 32-650 Kęty",
apteka,"MAGDALENA KOPEĆ Apteka ""Delfin""","Andrzeja Nideckiego 24A, 32-600 Oświęcim",
apteka,MAGDALENA JAROSZ APTEKA,"Apteczna 8, 32-010 Dojazdów",1206052
apteka,HIPOKRATES CHOIŃSKI SZYDŁOWSKA SPÓŁKA JAWNA,"Spółdzielców 3, 30-682 Kraków",
apteka,Farm Center Jargan - Szklorz Spółka Jawna,"Więźniów Oświęcimia 7A, 32-600 Oświęcim",1213011
apteka,"KRZYSZTOF BEŁZOWSKI APTEKA ""CENTRUM""","Turniejowa 73, 30-619 Kraków",1261011
apteka,"Justyna Krzemień Apteka Prywatna ""NADZIEJA""","dr. Jana Gołąba 1, 32-551 Babice",1203022
apteka,"APTEKA PRYWATNA MGR FARM. MARIA KUCHARSKA-PITALA, LEONARD PITALA SPÓŁKA JAWNA","Szybisko 15b, 30-698 Kraków",1261011
apteka,"Apteka ""VITA-MINKA"" Pawlikowski Łukasz","Waksmundzka 79, 34-400 Nowy Targ",
apteka,"Apteka ""VITA-MINKA"" Pawlikowski Łukasz","Jana III Sobieskiego 8, 34-400 Nowy Targ",
apteka,FARM-MED PAWEŁ KACZMARCZYK,"Sosnowa 1, 32-310 Klucze",1212042
apteka,FARM-MED PAWEŁ KACZMARCZYK,"Zawierciańska 12, 32-310 Klucze",
apteka,KOPFARM Mikołaj Kopiec,"Zawierciańska 4, 32-310 Klucze",
apteka,"Apteka Vita Maria Kucharska-Pitala, Gabriela Pitala-Tynor, Jakub Pitala Spółka Jawna","Chmieleniec 2, 30-348 Kraków",1261011
apteka,"Małgorzata ZAWALSKA-DYSZY APTEKA ""NOVA""","św. Jana Pawła II 1, 32-090 Słomniki",1206123
apteka,OMEGA COPPOCK JASKULSKI SPÓŁKA JAWNA,"Mikołaja Kopernika 12, 34-400 Nowy Targ",1211011
